__mclCluster,EnrichmentMap::Colouring (Dataset 1),EnrichmentMap::ES (Dataset 1),EnrichmentMap::fdr_qvalue (Dataset 1),EnrichmentMap::fwer_qvalue (Dataset 1),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (Dataset 1),EnrichmentMap::pvalue (Dataset 1),name,selected,shared name
,-1,-0.5872,0.0805,0.996,B3GALNT1|B3GALT1|B3GALT2|B3GALT4|B3GNT5|B4GALT3|B4GALT4|B4GALT5|B4GALT6|CERK|FUT1|FUT2|FUT6|GAL3ST1|ST3GAL1|ST3GAL2|ST3GAL3|ST3GAL5|ST6GALNAC4|ST6GALNAC5|ST6GALNAC6|ST8SIA1|ST8SIA2|ST8SIA3|ST8SIA4|ST8SIA5|TM9SF2|UGCG|UGT8|LARGE1|PRKAA1|B4GALNT1|A4GALT|FUT9,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS,34,ENR,GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS,-1.7791,0,GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS,FALSE,GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS
1,1,0.4625,0.0039,0.053,NAA10|XRCC1|CENPF|SRC|KLHL22|ATRX|WAPL|KNL1|SLX1B|KNTC1|H3-3B|LCMT1|ANAPC15|MAD1L1|MAD2L1|SETMAR|MAD2L1BP|MAD2L2|APC|CTC1|PARP1|XRN1|ATM|SMG6|SPC24|SPC25|SPDL1|AURKB|SUB1|HNRNPA1|HNRNPC|TERF2IP|TERF1|NBN|BIRC5|NDC80|POT1|DUSP1|DYNC1LI1|ERCC1|TEX14|BUB1|BUB1B|EXOSC10|NUF2|BUB3|RTEL1|H3-3A|TP53|PCID2|TPR|ESPL1|CCNB1|DCP2|BAZ1B|TRIP13|STN1|GNL3L|TTK|FBXO5|PLK1|TINF2|PINX1|GEN1|SLX4|CDC20|SMARCA5|XRCC3|ACD|HASPIN|PIF1|PSMG2|TNKS|ZNF207|TNKS2|NAT10|ZW10|CDCA8|ZWILCH|ZWINT|RAD21|HNRNPU|RAD50|IK|INCENP|TENT4B|TEN1|CDK5RAP2|ERCC4|TERF2|TOP2A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,91,ENR,GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,2.2442,0,GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,FALSE,GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION
1,0.9941,0.4315,0.097,1,KIF18A|RCC2|KIF14|CENPE|NUMA1|CCDC69|AURKC|CTTN|PRC1|FIRRM|KIF18B|KIF20B|ARL8A|PLK1|APP|CTDP1|ARL8B|CENPV|MAPRE2|PKP4|MAP10|MAP9|MAPRE1|CDC42|UNC119|AURKA|AURKB|GEM|CDC6|RACGAP1|EML1|CDCA8|HNRNPU|INCENP|MAPRE3|RIF1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_SPINDLE_MIDZONE,36,ENR,GOCC_SPINDLE_MIDZONE,1.7274,0.0059,GOCC_SPINDLE_MIDZONE,FALSE,GOCC_SPINDLE_MIDZONE
15,1,0.3974,0.0248,0.568,ARL6|AMBRA1|TTLL3|CFAP70|BBS5|DNAI4|BBS7|IFT140|ODAD1|CCDC65|IFT172|DZIP1L|CFAP126|DNAH5|NME7|CFAP91|DNAL1|DRC1|GAS8|HYDIN|NME5|SEPTIN7|LCA5L|ODAD3|GABARAP|RSPH3|KIF17|PIK3C3|CFAP45|PIK3R4|DNAH10|DNHD1|CFAP36|RSPH14|MAP1LC3B|INPP5E|IFT57|MAK|CFAP20|SPEF1|CAMSAP3|DNAH12|DNAH17|PACRG|SEPTIN9|DNAH2|DNAH6|DNAH7|ENKUR|TUBA1A|IQUB|WDPCP|SPACA9|WDR35|PRKACA|SPAG8|WDR11|WDR54|CFAP251|CFAP43|CFAP61|ATG14|DNAH1|TUBB4B|ARFGEF2|CENPF|KIFAP3|SSNA1|TULP3|CFAP53|BRWD1|ODAD4|EFHC2|TEKT2|BBOF1|DNAH9|DNALI1|PRKAR1A|CFAP46|CFAP54|MAP4|SPAG16|TRAF3IP1|SPATA7|RPGRIP1L|GLI3|DYNLT4|RSPH4A|RSPH9|EFHC1|DCDC2|CCDC103|CCDC39|TUBB4A|CCDC40|PIERCE1|PIERCE2|LCA5|BBS1|CCSAP|EFHB|TOGARAM1|ATG16L1|AK8|GLI1|ATG5|ATG7|CEP162|NEK4|CFAP210|CFAP68|EFCAB6|IFT70A|IFT70B|RIBC1|MNS1|PRKAR2A|SAXO2|ARL13B|TEKTIP1|DYNC2H1|DYNC2I2|SEPTIN2|DYNC2LI1|DYNLT2B,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_CILIARY_PLASM,125,ENR,GOCC_CILIARY_PLASM,2.0125,0,GOCC_CILIARY_PLASM,FALSE,GOCC_CILIARY_PLASM
1,1,0.3514,0.0499,0.958,CCNL1|GOLGA2|CCNL2|PDE4DIP|SGO1|CCP110|PCLAF|KIF11|PARD6A|KIF15|HAUS1|HAUS2|ARL2|HAUS3|HAUS4|CEP135|HAUS5|CEP152|HAUS6|HAUS7|HAUS8|SPICE1|KIAA1614|KAT2A|PARD6G|MDM1|MAP9|ATF5|ALMS1|AURKA|ODF2|CEP295|CEP120|NIN|CHMP1A|NDC80|CHMP1B|BRCA1|CHMP2B|BRCA2|CHMP3|CHMP5|PLK4|BRSK1|NPM1|CROCC|OFD1|CTNNB1|DCTN1|CCDC78|CSAG1|SDCCAG8|PPP1R35|CCDC57|PKD2|PPP1R12A|TUBA1A|CCNF|PLK1|UBXN2B|PLK2|KIAA0753|CEP72|RANBP1|UXT|MCIDAS|FBXW11|FES|XPO1|NAT10|CDK1|CKAP5|CDK2|CDK5RAP2|SIRT1|KAT2B|CNTROB|CEP250|E2F4|KIF3A|KIF3B|CENPJ|CEP63|CHEK1|CEP295NL|CHMP2A|CEP44|CHMP4B|CEP76|CHMP4C|RBM14|SAC3D1|PARD6B|CLASP1|SASS6|CLASP2|USP33|C10ORF90|MARK4|CEP131|DZIP1|CETN2|CETN3|MCPH1|SLC16A1|GCC2|STIL|UVRAG|TRIM37|GADD45A|NUBP1|DNM2|CENATAC|NDE1|NDEL1|NEK2|NSFL1C|NUP62|WDR62|SSX2IP|ARHGEF10|ROCK2|PAFAH1B1|TUBE1|CHORDC1|PCM1|PDCD6IP|CCDC61|FOXJ1|TMEM67|BBS4|CCDC102B|CEP68|GEN1|VPS4B|CNTLN|C2CD3|CEP192|CEP85|XRCC3|XRCC2|RTTN|CHD3|POC1B|FBXW5,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,145,ENR,GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,1.8569,0,GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION,FALSE,GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION
1,0.9883,0.5908,0.0665,0.991,NEK2|MAP9|CNTROB|CEP85|NSFL1C|KIF3B|AURKA|CHEK1|NUP62|KIF11|KIF15|UBXN2B|NDE1|RANBP1|NDEL1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CENTROSOME_SEPARATION,15,ENR,GOBP_CENTROSOME_SEPARATION,1.8056,0.0117,GOBP_CENTROSOME_SEPARATION,FALSE,GOBP_CENTROSOME_SEPARATION
14,-1,-0.6737,0.0171,0.464,AGER|ANGPT2|ARTN|AZU1|CASR|CCR4|CDH13|CXCL12|CXCL8|F2RL1|SMAD3|F3|IL16|NTRK3|PGF|KDR|S1PR1|SCG2|VEGFA|VEGFB|VEGFC|VEGFD|FGF10|ITGA2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS,24,ENR,GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS,-1.9007,0,GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS,FALSE,GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS
10,-0.9959,-0.6871,0.0783,0.993,TAP2|ULBP1|ULBP2|ULBP3|HLA-A|HLA-E|HLA-B|B2M|HFE|HLA-C|HLA-F|MICA|MICB|RAET1E|RAET1G|RAET1L,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB,16,ENR,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB,-1.7869,0.0041,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB,FALSE,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB
,1,0.4381,0.0758,0.998,CDC26|ANAPC1|AREL1|ANAPC11|ANAPC15|ANAPC2|ANAPC4|RNF26|ANAPC5|ANAPC7|UBE2A|RNF4|UBE2B|UBE2C|UBE2E2|UBE2L3|UBE2S|UBE2D4|UBE2E3|FZR1|UBE2H|CDC16|PRKN|CDC23|CDC27|RNF115|UBE2T|UBE2W|TRIM26|UBE2D3|UBR4|UBR5|ANAPC10|ANAPC13|ANAPC16,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PROTEIN_K11_LINKED_UBIQUITINATION,35,ENR,GOBP_PROTEIN_K11_LINKED_UBIQUITINATION,1.7751,0,GOBP_PROTEIN_K11_LINKED_UBIQUITINATION,FALSE,GOBP_PROTEIN_K11_LINKED_UBIQUITINATION
,0.9883,0.5522,0.0803,0.999,SNRPB|SNRPD1|SNRPD2|SNRPD3|GEMIN5|SNRPE|SNRPF|SNRPG|GEMIN2|GEMIN4|GEMIN6|GEMIN7|GEMIN8|STRAP|DDX20|FMR1|SMN1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_SMN_SM_PROTEIN_COMPLEX,17,ENR,GOCC_SMN_SM_PROTEIN_COMPLEX,1.7616,0.0117,GOCC_SMN_SM_PROTEIN_COMPLEX,FALSE,GOCC_SMN_SM_PROTEIN_COMPLEX
1,1,0.5163,0.0348,0.77,VPS37B|TRIM62|ZNF502|CHMP2A|CHMP4B|CHMP4C|CHMP7|PPID|TSG101|CAV2|PC|ARL8B|PPIA|VPS4A|IST1|VPS4B|DDB1|RAB7A|CHMP1A|TRIM25|CHMP1B|CHMP2B|CHMP3|CHMP4A|CHMP5|CHMP6|VAPA,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_VIRAL_RELEASE_FROM_HOST_CELL,27,ENR,GOBP_VIRAL_RELEASE_FROM_HOST_CELL,1.9497,0,GOBP_VIRAL_RELEASE_FROM_HOST_CELL,FALSE,GOBP_VIRAL_RELEASE_FROM_HOST_CELL
1,1,0.3221,0.0382,0.849,CEP104|AKT1|ANAPC5|ANAPC7|HAUS1|HAUS2|HAUS3|NUP85|HAUS4|HAUS5|HAUS6|HAUS7|APP|HAUS8|NME7|CSPP1|IQCB1|PKP4|ALMS1|ATM|AURKA|AURKB|PHLPP2|WNK1|BIRC5|RGS14|BRCC3|CBX1|FAM110A|BUB1B|FAM110C|CIAO1|CALM1|CALM2|CIAO2B|CALM3|NUBP2|CCAR2|PTP4A1|CCDC57|CYLD|DYNLT3|CCNB1|E4F1|POC1A|FIRRM|CSNK1A1|HSF1|KAT14|FBF1|MAEA|NEK7|CDC14A|CDC14B|SGF29|CDC16|CDC20|CDC25B|CDC27|CDC6|CDC7|MAPK1|AGBL5|CDCA8|CDK1|RASSF1|CKAP5|TTC28|TTLL12|CNTRL|CDK5RAP2|AFG2A|AFG2B|FAM161A|TUBB4B|ANXA11|CENPE|CENPF|CEP63|CHMP2A|CHMP4B|CHMP4C|CHMP7|CLASP1|CLASP2|NUDCD2|TUBB2A|CBX3|CTDP1|CENPV|CEP128|CUL3|NEDD9|KATNBL1|EML2|DLGAP5|EML1|TBCCD1|DYNC1LI1|CLTCL1|RMDN3|DCDC2|EMD|TUBB4A|ERCC2|ESPL1|RASSF10|FAM83D|MTCL1|FBXO5|ARL8B|MAP7D3|TUBB2B|TUBGCP5|TUBB3|PYCR3|UNC119|LEMD2|WDR73|HASPIN|HECW2|HSPA2|IK|INCENP|INO80|ARHGEF2|KIF14|KLHL22|KNTC1|LATS1|LATS2|CTTN|DCTN4|DIAPH3|MAD1L1|MAD2L1|MAD2L1BP|MAD2L2|MAPK14|POLB|NEDD1|CLTC|SEPTIN7|PIN4|TAF1D|RAE1|RANGAP1|EVI5|NEK6|RIF1|NPM1|NSUN2|SPIN1|PKD2|KATNAL1|PLK1|KATNAL2|PLK2|PLK3|POLDIP2|KIF20A|MAPRE2|PPP2CA|PRPF19|MID1|TNKS|RAB11A|RAD21|TUBB|RB1|SLC25A5|RCC2|INPPL1|NEIL2|SBDS|HMMR|AUNIP|SIRT2|CEP89|BIRC6|ATAT1|SPAST|SPECC1L|SPDL1|TACC3|TBCK|TRAPPC14|STX1B|TUBGCP2|RTRAF|AAAS|TOPBP1|TPR|WDR62|ASPM|BCCIP|TTK|BORA|KLHL21|KLHL42|DCUN1D5|CCSAP|VPS4A|VPS4B|BEX4|CEP85|FRY|TPT1|ZNF207|CKAP2L|ZW10|ZWILCH|ABRAXAS2|DDX11|POC1B|ANKFN1|ANKRD53|DYNC2I1|ACOT13|PPP2CB|DYNLT2B|GOLGA2|DCDC1|NSMCE1|AURKC|KATNB1|KIF11|KIF15|KIF18B|KIF20B|KIF23|KIF2A|ARL2BP|KIF4A|KIFC2|BOD1|LSM14A|MAP10|MAP9|CDC42|ODF2|CEP295|NIN|CEP19|CHAMP1|CHMP1A|CHMP1B|CHMP2B|MZT1|CHMP3|CHMP4A|CHMP5|MTUS1|CHMP6|CSNK1D|CTNNB1|DCTN1|TUBB1|DSN1|DYNC1I1|DYNLT1|ECT2|MBIP|PRC1|EML3|EML4|ENKD1|CEP350|RALBP1|FMN2|SMC1A|SMC3|STAG1|GEM|STAG2|TOPORS|ZZZ3|GPSM2|HDAC3|HNRNPU|IKBKG|KAT2B|KAT5|KIF18A|TPX2|MZT2A|TUBG1|KIF22|MZT2B|TUBG2|KIF2C|CCDC117|KIF3A|KIF3B|UHRF1|WAPL|KIFAP3|CCDC69|SEPTIN6|KIFC1|CEP44|CKAP2|KNSTRN|SAC3D1|LIMK2|CFAP53|MAP1S|MAP4|MAPRE1|MIS12|RAB11FIP4|TPPP|MYH9|CLTA|NDE1|NDEL1|NEK2|NSL1|SHCBP1|NUDC|NUMA1|NUP62|NUSAP1|PAFAH1B1|TUBGCP3|DR1|KATNA1|PINX1|PMF1|TMEM9|PSRC1|CEP162|RACGAP1|JTB|RMDN1|KIF16B|MAPRE3|DCTN3|EPB41|SEPTIN1|SGO1|NR3C1|SKA1|SKA2|SKA3|CEP170|SPAG5|CRMP1|SPATA17|SPICE1|RMDN2|KAT2A|MAP2K5|TUBB6|HSPB1|TERF1|TMEM201|CD180|MAK|KBTBD8|CSAG1|BBLN|CEP95|DIDO1|MAP7D1|TTL|INVS|ARL8A|UBXN2B|MMS19|DIAPH1|DYNLL1|UXT|SPAG8|TFDP2|NCOR1|HNF4G|TUBGCP4|TUBGCP6|MICAL3|PARP4|NGRN|CAPN6|ALPK1|YPEL5|TADA2A|TADA3|EFHC1|TBL1X|TBL1XR1|MAPKBP1|GIT1|CAPG|RPS3|SMC6|YEATS2|KPNA7|WDR5|ARHGEF7|SPOUT1|FLCN|ARL3|SEPTIN2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_SPINDLE,403,ENR,GOCC_SPINDLE,1.9229,0,GOCC_SPINDLE,FALSE,GOCC_SPINDLE
,1,0.5013,0.0453,0.926,COPS5|COPS7A|COPS7B|COPS9|AKTIP|RPL5|RPL11|UBA3|RNF7|COPS3|DCUN1D1|DCUN1D2|DCUN1D4|DCUN1D5|UBE2F|RBX1|COPS8|UBE2M|GPS1|DCUN1D3|EPAS1|COPS2|NAE1|HIF1A|COPS4|COPS6|NEDD8,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PROTEIN_NEDDYLATION,27,ENR,GOBP_PROTEIN_NEDDYLATION,1.8851,0,GOBP_PROTEIN_NEDDYLATION,FALSE,GOBP_PROTEIN_NEDDYLATION
2,1,0.5864,0.0145,0.327,CLUAP1|TRIM59|IFT122|IFT46|WDR19|IFT43|IFT74|IFT140|IFT172|IFT27|IFT52|TTC21B|IFT80|WDR35|IFT81|TRAF3IP1|IFT56|IFT20|IFT22|IFT88|IFT70A|IFT70B|TTC21A|IFT25|IFT57,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_INTRACILIARY_TRANSPORT_PARTICLE,25,ENR,GOCC_INTRACILIARY_TRANSPORT_PARTICLE,2.0791,0,GOCC_INTRACILIARY_TRANSPORT_PARTICLE,FALSE,GOCC_INTRACILIARY_TRANSPORT_PARTICLE
10,-1,-0.6564,0.0975,0.998,AP3D1|TAP2|ULBP1|ULBP2|ULBP3|HLA-A|HLA-E|HLA-B|B2M|HFE|HLA-C|HLA-F|MICA|MICB|RAET1E|RAET1G|AP3B1|RAET1L,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB,18,ENR,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB,-1.7643,0,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB,FALSE,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB
1,0.9929,0.5706,0.0727,0.998,MAP9|DCDC1|AURKB|NUP62|WNK1|ECT2|RAB11A|CDCA8|KIF20B|BIRC5|INCENP|RAB11FIP3|ARF6|ANKRD53|EXOC7|POLDIP2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS,16,ENR,GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS,1.7824,0.0071,GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS,FALSE,GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS
1,1,0.7089,9.00E-04,0.004,NEK2|RCC2|CDC42|AURKB|KNTC1|KNSTRN|CCNB1|ECT2|RACGAP1|ZW10|BECN1|CDCA8|ZWILCH|CDK1|BIRC5|HNRNPU|INCENP|SIRT2|SPAG5|APC|KAT2B|KAT5,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,22,ENR,GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,2.4548,0,GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,FALSE,GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE
11,-1,-0.6743,0,0,H3C1|H3C10|H3C11|H3C12|H3C13|H3C14|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H4C1|H3-3B|H4C11|H4C12|H4C3|H4C13|H4C14|H4C16|H4C2|H4C4|MACROH2A1|H4C8|LMNTD2|HMGA1|CENPA|H1-5|H3-3A|H4C5|H4C9|H1-0|H1-10|H1-2|H1-3|H1-4|H2AC11|H2AC12|H2AC13|H2AC15|H2AC16|H2AC17|H2AC18|H2AC19|H2AC20|H2AC21|H2AC25|H2AC4|H2AC6|H2AC7|H2AC8|H2AJ|H2AX|H2AZ1|MACROH2A2|H2AZ2|H2BC10|H2BC11|H2BC12|H2BC13|H2BC14|H2BC15|H2BC17|H2BC18|H2BC21|H2BC26|H2BC3|H2BC4|H2BC5|H2BC6|H2BC7|H2BC8|H2BC9|H2BW2|H3-7,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOMF_STRUCTURAL_CONSTITUENT_OF_CHROMATIN,75,ENR,GOMF_STRUCTURAL_CONSTITUENT_OF_CHROMATIN,-2.3023,0,GOMF_STRUCTURAL_CONSTITUENT_OF_CHROMATIN,FALSE,GOMF_STRUCTURAL_CONSTITUENT_OF_CHROMATIN
1,1,0.4717,3.00E-04,0.001,ACTB|ZNF276|ACTL6A|ACTL6B|SEH1L|KMT5B|SGO1|ATRX|SKA1|KNL1|SKA2|KNTC1|NUP107|SKA3|AURKC|H3-3B|NUP133|NUP160|NUP37|DCTN4|NUP43|MAD1L1|MAD2L1|NUP85|NUP98|SPAG5|APC|BOD1|ARID2|CFDP1|SEPTIN7|KAT8|AURKA|AURKB|CENPA|CENPC|MTBP|CENPQ|CENPU|PSEN2|CHAMP1|BIRC5|CHMP1A|NDC80|CHMP1B|RANGAP1|CHMP2B|CHMP3|NCAPD2|CHMP4A|NCAPD3|CHMP5|NCAPG|BRD7|CHMP6|FBXO28|CENPB|ORC2|ANAPC16|BUB1|BUB1B|NUF2|BUB3|TRAPPC12|DCTN1|DCTN2|H3-3A|PBRM1|DSN1|CENPL|PHF10|CENPM|DYNC1I1|GPATCH11|DYNLT3|CCNB1|PHF6|ERCC6L|FIRRM|PPP1R12A|KANSL1|PLK1|PLK2|CSNK1A1|HSF1|PLK3|DYNLL1|ITGB3BP|REC8|SEC13|FBXW11|XPO1|CDC20|SMC1A|SYCP2|SYCP2L|CKAP5|HNRNPU|RASSF2|CENPH|KAT2B|PHF2|CENPN|KAT5|CENPO|CENPP|KIF18A|AHCTF1|KIF22|CDT1|KIF2C|CENPE|CENPF|SEPTIN6|CHMP2A|CHMP4B|CHMP4C|KNSTRN|CHMP7|CLASP1|CLASP2|NUDCD2|SIN3A|CBX3|CLIP1|CBX5|SMARCA4|SMARCB1|SMARCC1|SMARCC2|SMARCD1|CENPV|SMARCD2|SUGT1|SMARCE1|SPC24|SPC25|SPDL1|SS18L1|MIS12|DCTN5|DYNC1LI2|SGO2|CEBPB|KMT5C|DYNC1LI1|MEAF6|NDE1|NDEL1|PPP1CC|TEX14|NEK2|NSL1|TP53BP1|TPR|PAFAH1B1|MTCL1|TTK|CENPW|GTF2B|SUMO3|CENPT|PINX1|PMF1|CENPI|CENPK|CENPS|CENPX|PSEN1|LRWD1|SPOUT1|ZNF207|ZW10|ZWILCH|ZWINT|INCENP|DCTN3|DCTN6|SEPTIN2|HJURP,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION,180,ENR,GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION,2.5403,0,GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION,FALSE,GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION
8,-1,-0.6974,0.0238,0.6,RAB17|NOD2|H2BC10|TREX1|H2BC11|H2BC12|H2BC21|CD160|FAU|H2BC4|IFNLR1|H2BC6|IL6R|H2BC7|NOS2|H2BC8|OTUD7B|PIGR|RPL39,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE,19,ENR,GOBP_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE,-1.8809,0,GOBP_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE,FALSE,GOBP_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE
2,1,0.3719,0.0762,0.998,CFAP410|IGF1|NIPBL|NPHP1|ARL6|CDH23|ATRX|NR3C1|GNAS|CEP290|BPTF|BBS2|BBS5|BBS7|PSMD12|IFT172|IFT27|AKT2|FMR1|PRKAR1A|TRIM32|SLC7A7|ZBTB20|EP300|ALMS1|LZTFL1|SLC10A7|PHLDB1|CEP19|MKKS|PCNT|BRD4|GHR|INPP5E|SCAPER|SCLT1|SDCCAG8|THOC2|TP53|HDAC8|RNPC3|TRAPPC9|PHF6|IFT74|MEG3|PDE11A|IGF1R|USP48|PIGA|TTC8|BBIP1|WDPCP|BBS1|BBS10|BBS12|MAN1B1|XRCC4|BBS4|XYLT1|BBS9|BRAF|WAC|PCSK1|LAS1L|SMC1A|CCDC28B|VPS13B|SMC3|CFAP418|ADNP|CREBBP|RAD21|MKS1|USP8|DYRK1B,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/HP_TRUNCAL_OBESITY,75,ENR,HP_TRUNCAL_OBESITY,1.7715,0,HP_TRUNCAL_OBESITY,FALSE,HP_TRUNCAL_OBESITY
7,0.9959,0.638,0.0264,0.602,SLC9B2|CATSPERG|ATP2B4|SLC9B1|SPA17|IFT81|ODF2|CABYR|PFKM|CFAP119|AKAP3|ENKUR|IFT172|IFT27|EFCAB2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOCC_SPERM_PRINCIPAL_PIECE,15,ENR,GOCC_SPERM_PRINCIPAL_PIECE,2.0025,0.0041,GOCC_SPERM_PRINCIPAL_PIECE,FALSE,GOCC_SPERM_PRINCIPAL_PIECE
6,1,0.4373,0.0358,0.796,NDUFAF7|NDUFA13|NDUFB8|NDUFS1|NDUFB11|NDUFS2|DMAC1|NDUFS3|DMAC2|NDUFS7|NDUFB10|NDUFS8|NDUFA12|NDUFA3|NDUFA11|NDUFA5|NDUFB1|NDUFA1|NDUFB2|NDUFB4|NUBPL|NDUFB5|NDUFB6|NDUFC1|TAFAZZIN|NDUFS5|TIMM21|NDUFA6|COA1|OXA1L|TMEM126A|LYRM2|TMEM186|NDUFAF8|FOXRED1|NDUFAF4|NDUFAF3|NDUFAF5|NDUFB9|NDUFA8|TMEM126B|ACAD9|NDUFA2|NDUFB7|NDUFB3|NDUFS4|ECSIT|NDUFAF6|NDUFAF2|NDUFC2|NDUFA10|BCS1L|NDUFA9|NDUFAB1|NDUFAF1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,55,ENR,GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,1.9415,0,GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,FALSE,GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY
5,1,0.4781,0.0501,0.957,BUD13|SF3A1|SF3A2|SF3A3|SF3B1|SF3B2|SF3B3|SF3B4|SF3B5|SF3B6|HTATSF1|DDX42|DDX46|SNIP1|SNRPA1|SNRPB|PHF5A|SNRPB2|SNRPD1|SNRPD2|SNRPD3|SNRPE|SNRPF|SNRPG|RBMX2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY,25,ENR,GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY,1.8589,0,GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY,FALSE,GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY
