NAME	TITLE	SCORE	
LOC105370906		0.5772457	
CDC20		0.5771004	
COMMD7		0.5770823	
MRPL47		0.5770083	
PID1		0.577008	
NBPF19		0.5769709	
VPS37A		0.5769228	
RPL10A		0.5764668	
ZNF256		0.5762446	
GRIPAP1		0.576003	
ZBTB6		0.5758144	
TSR2		0.5755984	
SPG11		0.5755197	
MIR130AHG		0.57527506	
FLVCR1		0.5750214	
HEG1		0.5748949	
C5orf34		0.5745684	
TCF25		0.57439834	
DSE		0.5743214	
TYW5		0.5741794	
ZNF799		0.5740743	
ZNF37BP		0.5740615	
KBTBD4		0.5740512	
LINC00391		0.5739579	
NELFE		0.57362175	
OAS3		0.5730347	
LRRC75A		0.57298166	
TRMT12		0.57296276	
TMEM106C		0.5728431	
RAD51C		0.572671	
LNPK		0.572621	
NCAM1		0.57254106	
SERGEF		0.5721629	
TSPAN3		0.5718088	
TPTEP2-CSNK1E		0.57169497	
FAM76A		0.57136416	
TRAIP		0.57131094	
ADGRL1-AS1		0.5712762	
ZMYND15		0.5711205	
PPP1R13B		0.570755	
LOC122455341		0.5707462	
ILF3		0.5707008	
MKKS		0.5706811	
ARHGAP9		0.57056886	
PSMC1		0.57017416	
COMMD1		0.5698576	
ATP6V1B2		0.5698154	
SARS2		0.56960016	
ZNF330		0.56929064	
PDS5A		0.5691857	
FBXL7		0.5689746	
MRPS22		0.56869817	
XRN2		0.56866425	
SPRED3		0.5685497	
GPR108		0.5685348	
THUMPD3-AS1		0.568525	
COA8		0.56826746	
CHDH		0.56812376	
KEL		0.56798315	
TMEM37		0.56790006	
USP1		0.567895	
UNC5D		0.5671708	
NEIL3		0.5670307	
GLO1		0.5670147	
PIK3C3		0.56691605	
SCMH1		0.5668818	
IFT70A		0.56681585	
DYM		0.56658465	
C3orf62		0.566544	
DOK1		0.5665029	
ATP6V1C1		0.56619173	
TGM3		0.56617093	
LOXL3		0.5661209	
SPECC1		0.56603086	
ND1		0.5654555	
TIMM9		0.56541634	
CCNY		0.5652688	
C8orf33		0.5652543	
MIRLET7IHG		0.5652503	
PHC2		0.5651524	
RTKN2		0.56496376	
CTC1		0.5648416	
TERF2IP		0.5647897	
LRRC8C		0.5646685	
PRKAG1		0.5646277	
ANP32B		0.5640802	
LTV1		0.5637794	
TFAP2A		0.5637299	
WDPCP		0.5635596	
JPT2		0.5635436	
PDCD6IP-DT		0.56344557	
AGFG1		0.5633702	
FNDC4		0.5629721	
FKBP9		0.5628988	
RPL30		0.56268746	
AGFG2		0.56239945	
MAPK8		0.562001	
SLC35E2B		0.5616726	
ZCCHC10		0.56161773	
MAPRE2		0.56119806	
CD24		0.56114316	
ANGEL1		0.5610619	
CDC40		0.5609841	
HACL1		0.5609759	
TRMT5		0.56089693	
MAGEF1		0.5607197	
SPG21		0.5603882	
TRAPPC1		0.5601864	
B3GALT1		0.5599104	
RBM22		0.55978745	
EED		0.5596553	
CLSPN		0.5594822	
XKR4		0.55914974	
CPNE8		0.558644	
DUSP1		0.5585847	
PTEN		0.5581728	
SMIM10L2A		0.5581369	
ZNF2		0.5579724	
RPL6		0.5578544	
TRAF3		0.55743825	
SLC2A13		0.5570417	
HMGN2		0.55695546	
WDFY2		0.55688494	
SNRPA1		0.556819	
NFXL1		0.55660236	
G3BP1		0.55652505	
POU4F1		0.55640125	
FIP1L1		0.55627745	
RAD9B		0.55617434	
RAB33B		0.5561074	
RPL13A		0.5559599	
RIMS3		0.55509573	
MTBP		0.5548692	
LTA4H		0.5548522	
HEXIM1		0.554339	
THNSL1		0.5538187	
CWC22		0.5536406	
IRGQ		0.5535947	
LRIF1		0.5533509	
RABL2B		0.55314195	
DKC1		0.55297965	
FAF1		0.55286455	
VPS26A		0.55231017	
MINDY3		0.55220383	
RFXANK		0.5517504	
SLC35F3		0.5516623	
MEMO1		0.55153865	
BUD23		0.5512499	
ATXN1L		0.55073905	
STARD4		0.5506339	
MFGE8		0.5506057	
GVQW3		0.5504784	
LAMTOR5		0.5501827	
RBM18		0.5499801	
RAB15		0.54973525	
FBXO17		0.549605	
SNX32		0.54924786	
FMOD		0.5490432	
VCF2		0.54869235	
FAHD2A		0.54842573	
NEK5		0.54835796	
BAG5		0.5483208	
CUL4A		0.54829067	
LINC03052		0.5478031	
MFAP3L		0.54758185	
VWA3B		0.5470883	
AK3P3		0.54708457	
CCNYL1		0.5469927	
GATAD2A		0.5468603	
PRDM4		0.5466274	
NAP1L1		0.5465792	
TEX261		0.5462794	
MSI1		0.5462503	
TIAL1		0.546205	
PER3		0.5460884	
RNPC3		0.5460165	
SSRP1		0.5456954	
LMBR1L		0.54533947	
DPH7		0.5452016	
GDAP1		0.5451082	
TMEM167A		0.5445829	
MEGF8		0.5445001	
NUP107		0.5444168	
EIF5		0.5443892	
TOP1		0.544332	
ACACB		0.54416245	
NDUFA8		0.5441364	
ADSS2		0.54409444	
PCNX4		0.54377294	
CHST11		0.5435868	
YWHAH-AS1		0.5434393	
VPS26C		0.5432691	
LOC105372401		0.54301125	
CAPNS1		0.5429614	
TXN2		0.5427163	
PHLDA1		0.54226255	
NEPRO-AS1		0.54224515	
NPEPPSP1		0.5422059	
LRRC23		0.5420315	
TTC4		0.54196423	
TOMM70		0.5415725	
ZNF774		0.5415342	
ZSCAN12		0.5415232	
ZBTB49		0.541511	
GLIS1		0.54119647	
COQ5		0.5411057	
VPS8		0.5410609	
WWC2		0.54040366	
RNF157-AS1		0.54036593	
TNFSF13B		0.54033136	
COX7C		0.539993	
ATG14		0.53983575	
TSEN2		0.5397773	
C2orf49		0.5395721	
COX4I1		0.5394724	
USP28		0.53924674	
STAT3		0.53907526	
FAM118A		0.5383563	
CYB5B		0.5382152	
CKAP2-DT		0.5375489	
UMAD1		0.5374303	
ZMYND8		0.5369136	
ARPC2		0.536862	
BICRAL		0.5368047	
UBE2D3		0.53668964	
OGFRL1		0.5364841	
OR1F1		0.53638655	
TEX22		0.53634274	
SHLD2		0.53605103	
CS		0.5359838	
MTA2		0.5359187	
GDI1		0.53573996	
STK39		0.53522027	
CTNNB1		0.5352016	
RPS26		0.5351795	
PDRG1		0.5351479	
MCUR1		0.5351449	
CPS1		0.53506565	
SNHG5		0.53472793	
PEG10		0.53450996	
POLR2F		0.5343918	
MBD2		0.53435534	
USP12		0.53426707	
DDX52		0.5341424	
GBP1		0.5341364	
KLHDC3		0.5338507	
C12orf43		0.53382987	
ZIC5		0.53377473	
TRIM37		0.5336256	
ZNF507		0.5335964	
ITGB1-DT		0.53353465	
GLUL		0.53333807	
CCNH		0.5332558	
SLC16A14		0.53304344	
LATS1		0.5328564	
ZNF443		0.53275144	
PLD2		0.5325785	
ERCC3		0.532503	
MYO1E		0.5324975	
FCHO2		0.53239167	
NAT9		0.53215504	
MAOA		0.53208697	
MATN2		0.5319991	
RASGRP1		0.5315284	
ZNF8-DT		0.5313956	
ZBTB2		0.5313473	
CHST14		0.5312881	
ZNF667-AS1		0.5311779	
SNRPB2		0.53109723	
SMAD5		0.5310334	
LOC100294145		0.5309728	
SEC24B		0.53021646	
RPL7		0.52999264	
ATAD5		0.5299062	
PSMA4		0.5295811	
MAN2B2		0.5295244	
GPC6		0.52945	
ZNF14		0.52927136	
PPP2R1A		0.52918464	
SASS6		0.529066	
PDHA1		0.5284982	
DTNBP1		0.5284117	
HOXC10		0.5281468	
ND4		0.52810115	
ORC6		0.5278176	
UPK3BL1		0.5273548	
SETD4		0.5271048	
CEP97		0.5268003	
IBTK		0.526787	
RBX1		0.5264285	
ALCAM		0.5264002	
ZDHHC13		0.525966	
ZNF592		0.52595586	
TRIM24		0.52558994	
KIF1B		0.52546734	
HSD11B1L		0.5251964	
CPQ		0.5250638	
ZNF681		0.525004	
KAT6B		0.5248708	
PIP4K2C		0.52486444	
ATP5F1B		0.5247511	
MOB3B		0.52453536	
ZNF529		0.5244101	
ARHGAP5		0.52434695	
FDXACB1		0.52427953	
CSRNP2		0.5241913	
PHF13		0.52403635	
ZNF48		0.5239761	
HIPK2		0.5237384	
CDKN1B		0.5235735	
TGOLN2		0.52355206	
APH1A		0.5234926	
STUM		0.5233575	
HIF1AN		0.5233238	
ZNF658		0.52311045	
NAA60		0.5230385	
PARL		0.52268857	
HELLS		0.5226755	
HJURP		0.5224571	
LIAT1		0.5223841	
ERCC6		0.5223509	
GDAP1L1		0.52230173	
SH3PXD2B		0.522207	
SZRD1		0.52204436	
CKLF		0.5219297	
NAP1L1P1		0.52192736	
LINC02587		0.52175945	
DCLRE1B		0.5217149	
TUBB2B		0.52159214	
SOX8		0.52150947	
DNER		0.52148855	
RPL7AP76		0.5210203	
CLTCL1		0.52064896	
CDH1		0.520471	
CHST8		0.52029747	
HNRNPAB		0.52008945	
DHX32		0.5199317	
CASP2		0.51976585	
DEDD		0.51970965	
COQ6		0.5197002	
SERINC1		0.5194908	
ESRRG		0.51946884	
PSMA3		0.5194461	
MAN1A2		0.5191613	
MRPS27		0.5190709	
NAB1		0.5189557	
TNFAIP6		0.51857513	
TRAPPC8		0.5182853	
ADAM11		0.51816124	
FRAS1		0.5180423	
EML2		0.51796186	
ISY1		0.5176147	
NATD1		0.5175854	
JPH4		0.5175695	
SLC35B1		0.5175684	
SYTL4		0.5173516	
SLC8A1		0.51733315	
TNRC6A		0.5171535	
LNX1		0.51696897	
TEKT2		0.5169512	
GATD1		0.51694405	
UBXN8		0.5168309	
KIF9		0.5165285	
RPL27		0.5162692	
ZNF426		0.51625586	
ZNF615		0.5161937	
URI1		0.51608825	
ZNF638		0.515463	
ACAA1		0.51545376	
AUNIP		0.51510966	
WDR89		0.51503026	
CEP83		0.5149814	
ZNF554		0.51493186	
CYB5A		0.5148311	
LARP1B		0.5145881	
LY96		0.5145007	
PPM1M		0.51449764	
TXNDC17		0.5143585	
IBA57		0.5142429	
DTX1		0.51385283	
RAPGEF2		0.51366633	
AGTPBP1		0.51353365	
LOC101930100		0.51348317	
CDH11		0.5132595	
DNAJC15		0.51311165	
UBE2T		0.5131093	
MMP9		0.5128205	
IK		0.51253664	
ARHGAP11B		0.5121512	
DCAF10		0.51185286	
FAM107A		0.5117961	
DACT1		0.51164895	
EIF3M		0.51150614	
NAXD		0.51105905	
TMEM167B		0.51087874	
TFPT		0.5108669	
TMOD3		0.5108111	
OGFOD3		0.5107412	
CPT2		0.5104578	
ZBTB44		0.5104158	
MCPH1		0.510198	
SCAND3		0.5101543	
SMIM10L3		0.51009953	
SHF		0.51005876	
THOC2		0.5100495	
SRGAP2C		0.5099676	
CEP44		0.5099188	
CD81		0.50949585	
LINC01852		0.509292	
SCCPDH		0.50917435	
CFL2		0.5091583	
LIPT2-AS1		0.508949	
SBF2		0.5089045	
VIRMA		0.508835	
COMMD9		0.5086076	
PLK1		0.508327	
MTA1-DT		0.50782734	
LINC02611		0.5078081	
LAP3		0.50751984	
GABPB1-IT1		0.5074592	
ETV5		0.50738853	
FANCE		0.5072055	
G3BP2		0.5068726	
MTX2		0.5066812	
DOCK7		0.506528	
EIF2AK3-DT		0.50618637	
CDKN3		0.50612986	
CAPZB		0.50611293	
HOXC9		0.50607467	
EXOC1		0.5057343	
C17orf49		0.50559616	
EPHX1		0.5054145	
THUMPD1		0.5051464	
KAT14		0.50503916	
MMEL1		0.5048726	
TFIP11-DT		0.504824	
FPGT		0.5042295	
POLR1F		0.5042056	
ITPKC		0.50392693	
KIF24		0.5032024	
ZBED3		0.50295436	
NPIPA8		0.50294113	
FAM149A		0.5029025	
NCAPD2		0.50282073	
KIAA0319L		0.50277257	
URGCP		0.50225866	
TACC3		0.5018064	
TRAPPC9		0.5017837	
BMS1P4-AGAP5		0.50135946	
ERAL1		0.50121003	
NUFIP1		0.5011147	
EPM2AIP1		0.5009572	
BRD3		0.5009011	
HS6ST1		0.50077283	
RBM3		0.5006389	
MAPK14		0.5006186	
ZNF76		0.5001552	
RASA1		0.5000559	
TGIF2		0.49995038	
ERBB4		0.4999194	
SRSF3		0.4996325	
RNASEH1		0.49961782	
KCNA2		0.49960965	
ZNF44		0.49952736	
CA8		0.4991258	
LINC02731		0.49910602	
NSMCE1		0.49883294	
POLD3		0.4985365	
DCP2		0.49845177	
RAB6A		0.49754095	
BIN3		0.49753088	
ABCF2-H2BK1		0.497493	
KIAA2012-AS1		0.49742222	
SAP30-DT		0.4973991	
MSH6		0.49732107	
NBPF15		0.49676535	
DDHD2		0.49645317	
ADPRM		0.49641973	
KARS1		0.49634376	
KITLG		0.49629217	
SOD1		0.49599794	
PUM1		0.495809	
ZNF571		0.495733	
MCRS1		0.49571052	
CERS5		0.4955115	
CNP		0.49543193	
PDCD7		0.49506846	
ZKSCAN4		0.49481976	
GNA13		0.49477527	
CALML4		0.49464202	
PTAR1		0.4943405	
MRPS18A		0.49433708	
MIS12		0.49405485	
NMT2		0.4940113	
IPO7		0.4938296	
ABCF1		0.49377397	
CNOT8		0.4936028	
LGR4		0.49354887	
CCT8		0.4934802	
HOXA6		0.49338374	
ZNF850		0.49313328	
ALG6		0.4930094	
SF3B3		0.49298796	
CLCN2		0.49288666	
OVCH1-AS1		0.49274993	
CSNK2A1		0.4926435	
GTF3C2		0.4925378	
COL3A1		0.4924035	
MED14		0.4923309	
C2orf42		0.49208632	
C22orf46P		0.49194935	
GPRASP2		0.4918545	
SETMAR		0.49184144	
POSTN		0.49143913	
DUSP16		0.4914178	
GABRA2		0.49133572	
TAF9		0.4911348	
DSTYK		0.49106818	
NPAS2		0.49101573	
NARS1		0.49082118	
ETFA		0.49043393	
DDX59		0.4903823	
NOL4L		0.4903344	
BRWD1		0.49028987	
ADCY7		0.49018407	
CMC2		0.4899828	
EARS2		0.4898277	
GTF3C3		0.48979932	
ZNG1E		0.48974478	
PGRMC1		0.48967266	
RHEB		0.48942384	
BAIAP3		0.48927292	
FHOD3		0.4892411	
ZNF669		0.48906496	
MTF1		0.48883682	
PHKA2		0.48874643	
FMO4		0.4886013	
YBX1		0.4885999	
LOC105377224		0.48856997	
LUC7L2		0.4881732	
AARSD1		0.48797432	
KCNE2		0.4879236	
KDM4D		0.48779464	
EEF1G		0.48758215	
TDG		0.487557	
GPHN		0.4875166	
ZCCHC24		0.48732907	
SORT1		0.4872873	
ZNF334		0.48722494	
FYTTD1		0.48689124	
MRPL24		0.48617417	
SNW1		0.48608574	
URM1		0.48554733	
GTF3C4		0.48554623	
FGFR1OP2		0.4850232	
FAM120C		0.4848561	
ZHX1		0.4848301	
CBLB		0.48426932	
GSTK1		0.48398823	
CDK1		0.4838194	
RBBP5		0.48377433	
SUCLG1		0.4834403	
EIF2B4		0.4833152	
CEBPZOS		0.48296008	
ANO6		0.48287752	
THUMPD3		0.48274142	
IARS2		0.48267505	
BMI1		0.48240536	
SYT11		0.48230088	
APLF		0.48213702	
TMEM74		0.4820962	
OSTF1		0.48199975	
STK24		0.48199776	
ERICH2-DT		0.4819136	
SPIN3		0.481884	
ISCA2		0.4815272	
KDM1B		0.4815158	
ZNF77		0.48149756	
LIG4		0.4809805	
ZC3H12C		0.4809176	
PABIR2		0.4808429	
ZNF620		0.48039636	
LEMD1		0.47990617	
ZNF514		0.47984785	
CDC37L1-DT		0.47913677	
SLC48A1		0.47905806	
COSMOC		0.47899473	
BRK1		0.47888738	
ZNF630		0.47880077	
DGUOK		0.47848943	
SLCO2A1		0.47843906	
SUSD1		0.47842646	
C1orf74		0.47829387	
ERGIC1		0.47782466	
ZNF493		0.4776194	
PUS3		0.47747746	
CIT		0.47718993	
PXMP2		0.476976	
ZNF584		0.47683504	
ZNF836		0.47648674	
CYP51A1		0.4763263	
ZNF131		0.47613242	
NUCB2		0.4756618	
RALB		0.47546175	
RCOR3		0.47537506	
BLTP3B		0.4752794	
CCDC25		0.47524175	
SOX1		0.47515905	
NTAQ1		0.47489285	
GGH		0.47413313	
FAS		0.4741317	
LMAN2L		0.47408313	
FKBP7		0.47361147	
STK16		0.47359377	
AP5M1		0.47326717	
ISY1-RAB43		0.47326574	
NOVA1-DT		0.4731529	
LIPE-AS1		0.4728272	
COL20A1		0.47241202	
POMGNT2		0.47218242	
SYT12		0.4719639	
SEPTIN14		0.4718912	
DDB1		0.4713649	
NUTM2A		0.47094503	
ITCH		0.47057012	
CTH		0.4703982	
ZDHHC3		0.47034448	
ARL8B		0.4703149	
CAMK2N2		0.46979183	
CLIC2		0.46972564	
TAF5L		0.46972516	
FAT3		0.4695262	
NCK1		0.4695049	
ERG28		0.46941963	
MR1		0.46932334	
GARS1		0.46920514	
ZNF12		0.4690484	
TIMM10B		0.4689462	
ANAPC16		0.46885678	
SIRT3		0.4687842	
ZCWPW2		0.46843147	
EFCAB3		0.46818304	
OGDHL		0.46810105	
SETD2		0.46779862	
FTCDNL1		0.4677098	
LOC128706666		0.4676874	
HSD17B7P2		0.46763697	
EVL		0.46762577	
LOC728488		0.46752432	
CCDC81		0.4675132	
POLR1G		0.4674549	
RND3		0.46726438	
ANKRD35		0.46697178	
TSACC		0.46676698	
GSTP1		0.46622464	
RFX5		0.46620712	
TCEANC2		0.4661543	
SFT2D1		0.46584508	
RPS3A		0.46583277	
CPXM1		0.46572998	
MED11		0.464971	
MIER1		0.4644921	
CHIC2		0.46448302	
ELMOD1		0.46445328	
TOR1AIP1		0.46430448	
RANBP6		0.46412882	
ST7-AS1		0.46400815	
KLHL4		0.46384978	
TMEM230		0.46379346	
SS18L2		0.4635909	
TEK		0.46338132	
C16orf96		0.46313643	
CCDC15		0.46244854	
NUTM2B		0.46243215	
PSMA1		0.46227545	
ABCC5		0.46216524	
MRNIP		0.46211043	
MTCH2		0.46163863	
AK6		0.4616346	
NFU1		0.46150282	
SNX22		0.46149087	
BDNF		0.46145824	
SMPDL3A		0.46118146	
NBPF20		0.46057782	
PDK2		0.4605276	
PBXIP1		0.46049836	
UBE2I		0.460273	
HNRNPM		0.4601349	
POLR3B		0.46008477	
EIF2S2		0.46004343	
ZNF106		0.4596537	
TLN2		0.45963007	
GCFC2		0.45956138	
RBM4B		0.4593496	
TRAF5		0.45882303	
RPL13AP26		0.45870733	
ZNF33B		0.45861563	
GPCPD1		0.45844996	
TMEM199		0.4582423	
CYTH1		0.45802295	
CD99P1		0.4579259	
RSPH3		0.45772254	
PIH1D1		0.4576635	
UTP23		0.45699608	
HBP1		0.45672724	
DTWD2		0.45655456	
RNF26		0.45650488	
TCF4		0.45647773	
SLIRP		0.45642665	
KIAA1614-AS1		0.45619762	
PSMG2		0.45601508	
ZNF317		0.45590276	
NRBP2		0.45500875	
TUT4		0.45486644	
ADGRG7		0.45462316	
RAB10		0.4545307	
HERC2P7		0.45428517	
TMEM208		0.45361125	
SOX5		0.45309782	
FRA10AC1		0.45296264	
CNOT1		0.45223105	
PALB2		0.45180258	
PRIM2		0.45119622	
POLR1C		0.4509655	
OSBPL1A		0.45084393	
LEPR		0.45076102	
IQCK		0.45020428	
CCDC50		0.450012	
KIF3C		0.44966847	
DPY19L2		0.449326	
AP3B1		0.4490891	
KPNA6		0.4488073	
LRRC37A5P		0.44876674	
ZNF174		0.448742	
DIMT1		0.44868955	
CMAS		0.44856802	
SNX7		0.44798514	
ZNF81		0.44725958	
GATAD1		0.44723937	
ZNF540		0.44718403	
UTP11		0.44715804	
PLXDC1		0.4471288	
ACAD11		0.44680262	
CSMD1		0.44675335	
MLXIP		0.44645208	
PDCL3		0.44644663	
PUM3		0.44629738	
YAP1		0.445972	
GPM6B		0.445571	
PALS1		0.44486457	
ADGRB2		0.44481173	
MIER3		0.4446107	
BBS7		0.44416386	
SKIL		0.44355166	
CXADR		0.44339618	
CD9		0.44328144	
CLTRN		0.44311756	
EZH2		0.4431064	
FBXO21		0.4429608	
JAK2		0.4429035	
GLIDR		0.44269025	
MTHFSD		0.4423392	
COPS2		0.4422395	
DBI		0.44218087	
ZBTB39		0.44211873	
UBTF		0.4415741	
HAUS2		0.44140726	
COBL		0.44126052	
ENTREP2		0.44123235	
MC5R		0.4412055	
GRK3		0.4412031	
MIR4280HG		0.44081149	
PRDX6		0.4406651	
KBTBD8		0.4405366	
CHURC1-FNTB		0.4399765	
GAS2L3		0.4391153	
SACM1L		0.43910375	
DDX10		0.439045	
ERICH1		0.43870223	
HLA-DOA		0.43847448	
CUL2		0.43842188	
ZNF250		0.43831262	
ELOVL7		0.43819463	
SOD2-OT1		0.438185	
BCO2		0.43814057	
AHR		0.43811738	
SEC61A2		0.43808606	
IP6K2		0.43794885	
FBXO33		0.43783554	
SUOX		0.4378023	
CARF		0.4375019	
DAND5		0.43744057	
ZNF182		0.4373051	
ZWINT		0.43716913	
DTX3		0.43709442	
TRAPPC11		0.4370098	
DPF2		0.4369796	
FGD3		0.43650764	
TTC23L-AS1		0.43647075	
ZNF488		0.43625134	
FOXJ2		0.43579096	
LOC102723834		0.43530592	
KPNB1		0.43512174	
DPCD		0.434967	
MTMR6		0.43492293	
AHRR		0.4342875	
SRGAP2		0.434194	
CTNNBIP1		0.4340743	
C8orf88		0.43354788	
PHF20		0.43346155	
S100A13		0.43324438	
CPSF7		0.43311536	
SWT1		0.43271697	
TAF12		0.4326784	
ATP6V1A		0.43244117	
PRPF40B		0.43212903	
COLGALT2		0.4316483	
CNTNAP5		0.43125376	
C2CD4A		0.43103454	
FTSJ3		0.4310239	
MAK16		0.43101993	
RASL10B		0.43089882	
PODXL2		0.43081546	
AR		0.43081445	
PCDHB9		0.43066296	
CHCHD6		0.43058926	
ASTN2		0.43041703	
CDKAL1		0.43021023	
PHF21A		0.42998683	
ZNF667		0.42971548	
NDUFC2		0.42910302	
C1orf216		0.4290505	
SRRM1		0.42861265	
AGMO		0.42856455	
PPP3CB		0.42824373	
ARL2BP		0.42801198	
PACC1		0.42776838	
S1PR2		0.4274347	
KNL1		0.42742255	
EGFR		0.42741427	
ARMH3		0.42739698	
ELAVL1		0.42695558	
EXOC5		0.42686	
CNBP		0.42670032	
SMAD3		0.42657667	
PSME2		0.42629275	
KIF5C		0.4260682	
SLAIN2		0.4258029	
EXT2		0.42565724	
EIF1B-AS1		0.42536533	
LSS		0.425147	
RPP14		0.42496982	
MAGED2		0.42486644	
CCNE2		0.42431676	
DRAM1		0.4242001	
EFCAB14		0.42415625	
DCTD		0.42407122	
UBE3B		0.42395535	
PIERCE2		0.42387098	
HMGCR		0.42374563	
IL17D		0.42367873	
PAFAH1B2		0.42358315	
KDELR1		0.42336613	
FHAD1		0.42308712	
MED9		0.4220328	
VWA8		0.42185703	
MYL12B		0.42153865	
NEUROD2		0.42143977	
SCG3		0.42143044	
CALCOCO1		0.4213402	
UBE2B		0.42123556	
GSTT2		0.42081824	
PPP6R2		0.42044762	
DVL2		0.4203092	
PLCD4		0.42027545	
TTYH3		0.42024517	
ESCO1		0.41991177	
GLG1		0.41986847	
CYB5RL		0.41965932	
TMEM200A		0.41946927	
GATAD2B		0.4193242	
B3GALNT1		0.4192221	
APAF1		0.41921613	
POU2F1		0.41909066	
ASAP2		0.41893178	
HEXA		0.41888642	
SNRNP200		0.418693	
TMEM141		0.41855675	
RORA		0.4183251	
TMEM200C		0.418201	
TMEM25		0.4177394	
ZNF141		0.41769934	
RASA4		0.41724053	
AMMECR1		0.41721302	
MAPRE3		0.41714308	
CIAO1		0.41712028	
SDHD		0.41708446	
MANEAL		0.4170258	
PSEN1		0.41702348	
MBLAC2		0.41669416	
CDS2		0.4165726	
SEC11C		0.41653895	
DFFA		0.4162718	
MED19		0.4161047	
PSME1		0.41578493	
MSH2		0.41564915	
ZDHHC23		0.41564098	
MGST2		0.4155895	
CDK16		0.4155832	
TMEM131		0.41520053	
RAB1B		0.41501257	
RGP1		0.41471615	
ARSB		0.4146222	
DKK3		0.41444236	
IDH2		0.41436508	
TM2D3		0.414233	
GGNBP2		0.4136506	
SF3B2		0.41347244	
CAPZA1		0.41338742	
PPM1N		0.41319436	
RIT1		0.4131452	
PSMD8		0.4130707	
FAM204A		0.41289645	
TMEM260		0.4125834	
LOC124906789		0.41252038	
RPS24		0.412466	
LARS1		0.41238517	
VPS52		0.4122639	
UBE2V1		0.4122047	
GNB3		0.41219002	
PITPNA-AS1		0.4118374	
TRIM39		0.41096488	
FCRLB		0.41008508	
RAD1		0.40972263	
CDC42BPA		0.40965497	
DUSP22		0.4096131	
BRPF3		0.40960577	
USP22		0.40959302	
APPL1		0.40959144	
HEYL		0.40958074	
SPATA6L		0.4090045	
ZDHHC11B		0.40877664	
CCDC85C		0.40812847	
ZNF616		0.40809837	
PATJ		0.40803403	
FIBP		0.40786895	
INO80C		0.40764484	
WDR59		0.40680343	
CAMSAP2		0.40668407	
COL4A5		0.40667358	
RBFOX2		0.40664428	
NCAN		0.40653583	
SCARB2		0.40646043	
LINC00294		0.40627703	
CCT6A		0.40616164	
RPIA		0.40595415	
TRPV1		0.40587583	
LRCH3		0.40558603	
HSPA1L		0.4053457	
LINC02082		0.40498152	
VASH2		0.40485224	
ATP5MC2		0.40482932	
GTF2E1		0.40476975	
XNDC1N		0.40454575	
CEBPA		0.40449437	
TGIF2-RAB5IF		0.40399435	
LRRN3		0.4039006	
FBXO22		0.40386653	
TGFB2		0.4038572	
MCM4		0.4036572	
CDIP1		0.4035295	
SMC1A		0.40349644	
MFSD14B		0.40346	
PDIA6		0.40325454	
MRPL49		0.40315026	
PKN2		0.40310758	
FOXF2		0.40267673	
PRR19		0.40236732	
ZMYM2		0.4021347	
PRRT3		0.40206826	
HES5		0.40198508	
THAP9-AS1		0.40190732	
SPATS2		0.40165663	
DGAT2		0.40164435	
TYMS		0.40158588	
PATZ1		0.40146503	
SNRNP40		0.4013858	
CNOT11		0.40135074	
MTIF2		0.40126997	
ZNF426-DT		0.40111807	
RPL13P8		0.4011088	
CDK5R1		0.4010904	
ALDH1B1		0.40079993	
MRPL3		0.40050325	
COMMD8		0.4004037	
B9D2		0.39997122	
ING2		0.39952162	
NMB		0.39923602	
DEGS1		0.39920837	
DOP1B		0.399067	
PTPRD-AS1		0.39903113	
LINC02035		0.39897293	
BRD3OS		0.39891466	
TNFRSF11B		0.3988918	
LRRC46		0.39882493	
ZCCHC4		0.39856395	
HECW1		0.39815262	
INIP		0.397745	
LRRC8D		0.39758328	
NAA25		0.39748523	
YJU2		0.39719826	
RNF19B		0.39712402	
FUT10		0.39695105	
CPNE3		0.39687932	
TCTN1		0.3966747	
SULT1A3		0.39649537	
YY1AP1		0.3960774	
TXNL4B		0.39601073	
EXOC2		0.3959961	
SNRNP48		0.39592162	
ERV3-1		0.39586455	
PLEKHB2		0.39561483	
MBOAT2		0.39558896	
PRKCZ-AS1		0.39558476	
SNAI2		0.39557046	
SPPL2A		0.39492616	
REPS1		0.3944958	
PPP1R14C		0.3936555	
HNF4G		0.39357045	
RTCA		0.39352158	
NDUFB6		0.39326796	
HLA-DPB1		0.39323473	
SLC16A4		0.3927947	
ATIC		0.3925629	
SHPRH		0.3919502	
C5orf22		0.39184266	
JPT1		0.3916369	
MOCS2-DT		0.39125073	
PNO1		0.39111936	
ZNF700		0.39106515	
RPP30		0.39106163	
APOLD1		0.39069542	
LSM1		0.39064124	
FBXO34		0.3905968	
PMFBP1		0.39035544	
ZNF462		0.39028034	
RECQL5		0.38998443	
CLDN12		0.38984612	
GASK1A		0.38960055	
UCHL5		0.38932833	
NUDT15		0.38929993	
RABGAP1L		0.3890482	
ND5		0.3885967	
MRPL22		0.3884544	
NME9		0.3882695	
PRPF19		0.38805962	
PLEKHG2		0.3880252	
BACH2		0.3878886	
SEL1L3		0.38775602	
SENP2		0.38775146	
ZNF589		0.3873659	
ZNF674		0.3871217	
RPL31		0.38694513	
MYCBP		0.38672397	
ELAVL3		0.38625014	
KCTD10		0.38609985	
CHCHD3		0.3860846	
ERLEC1		0.38601768	
CCDC62		0.38593015	
ANKS1A		0.38584396	
OGA		0.38575146	
IER3IP1		0.38572407	
